Date,Ticker,Open,High,Low,Close,Volume
2023-11-28,MSFT,374.7902561506727,379.3965000397917,374.6020413692927,379.0993347167969,20453100
2023-11-29,MSFT,380.1493294028235,380.6842269423362,373.88878509131484,375.2855224609375,28963400
2023-11-30,MSFT,374.92893951997735,376.51389184921896,371.9373642934916,375.3450012207031,30554400
2023-12-01,MSFT,373.2151890748226,374.60201085324076,367.8164543800959,370.9863586425781,33020400
2023-12-04,MSFT,365.62723800249125,366.04326940024094,359.48556013374906,365.6668701171875,32063300
2023-12-05,MSFT,363.0021791950114,369.5697738529902,362.17997152044285,369.0150451660156,23065000
2023-12-06,MSFT,370.0255016850389,370.65946442979055,364.5673336677576,365.330078125,21182100
2023-12-07,MSFT,364.76545973280383,367.95516505438763,362.8734266471938,367.4598693847656,23118900
2023-12-08,MSFT,365.7263114622475,370.93680102116286,364.765436714598,370.708984375,20144800
2023-12-11,MSFT,365.0131044942587,368.10374460980563,362.6554922898368,367.8065490722656,27708800
2023-12-12,MSFT,367.3607883950642,370.8972065792804,366.9744432787704,370.8575744628906,24838300
2023-12-13,MSFT,372.48215648382853,374.086939898613,367.28155178547297,370.8476867675781,30955500
2023-12-14,MSFT,369.79766017755225,370.24343838413614,360.70403869901645,362.4870910644531,43277500
2023-12-15,MSFT,363.39841387280694,368.8961833355917,362.833769592936,367.2419128417969,78478200
2023-12-18,MSFT,365.97401594280865,369.4906034274848,365.21124119414236,369.1438903808594,21802900
2023-12-19,MSFT,367.9947723838569,369.7481384277344,366.3603026960237,369.7481384277344,20603700
2023-12-20,MSFT,371.47179096076275,372.49209893738356,367.0438460032924,367.13299560546875,26316700
2023-12-21,MSFT,369.0546918220557,370.8872917707244,366.5584126323143,370.0254821777344,17708000
2023-12-22,MSFT,370.1641379669173,371.65002486970394,369.20326322723065,371.0556640625,17091100
2023-12-26,MSFT,371.47174615266005,373.393495737859,369.98585916804944,371.13494873046875,12673100
2023-12-27,MSFT,370.1741075355698,371.5312129344826,369.30238225527376,370.550537109375,14905400
2023-12-28,MSFT,371.8382951076273,372.91803612376333,370.63968795840486,371.7491455078125,14327000
2023-12-29,MSFT,372.46238203796617,373.61147173786514,369.9661024881211,372.50201416015625,18723000
2024-01-02,MSFT,370.3424429826701,372.3632576668665,363.3191544056819,367.3805847167969,25258600
2024-01-03,MSFT,365.5381225658885,369.7481357898977,365.04282689247566,367.1131591796875,23083500
2024-01-04,MSFT,367.1825051718643,369.5896348719219,363.71543548306664,364.4781799316406,20901500
2024-01-05,MSFT,365.4985007136341,368.559424433647,363.0517388090319,364.28997802734375,20987000
2024-01-08,MSFT,365.8253710003868,371.66988411040546,365.53812127674354,371.1646728515625,23134000
2024-01-09,MSFT,368.50986917545833,372.4524030948654,367.69757707621847,372.2543029785156,20830000
2024-01-10,MSFT,372.8288615431399,380.5554922110054,372.7793440678221,379.16864013671875,25514200
2024-01-11,MSFT,382.3682747948277,387.00423522356067,376.8011560453087,381.01116943359375,27850800
2024-01-12,MSFT,381.8630597761942,385.0230486833725,381.03096664819185,384.8150329589844,21645700
2024-01-16,MSFT,389.95617197189966,390.32268591338345,383.9729920985464,386.5980529785156,27202300
2024-01-17,MSFT,384.32963163268903,386.4395657529972,381.1894438434919,385.80560302734375,22234100
2024-01-18,MSFT,388.03448005572534,390.2831117413872,386.4495277057587,390.16424560546875,23392100
2024-01-19,MSFT,392.0364732172694,394.9190979003906,389.797726916255,394.9190979003906,29272000
2024-01-22,MSFT,396.25634353223927,396.85070439221124,389.8868483654438,392.7793884277344,27016900
2024-01-23,MSFT,392.02652441578425,395.6223758316309,390.22364091426874,395.1468811035156,20525900
2024-01-24,MSFT,397.7620686193911,401.81358370975624,396.68232764982235,398.7724609375,24867000
2024-01-25,MSFT,400.5159168098495,403.18061005906736,398.74274976275865,401.06072998046875,21021200
2024-01-26,MSFT,400.5654097210854,402.34849224643625,398.6436601299057,400.1295471191406,17803300
2024-01-29,MSFT,402.23951388406,406.1226452071924,400.52577999660826,405.8650817871094,24510200
2024-01-30,MSFT,408.3812111979871,409.16375662074074,402.6258777098208,404.7457275390625,33477600
2024-01-31,MSFT,403.1310773427729,411.41243736511643,393.47281096125835,393.8393249511719,47871100
2024-02-01,MSFT,398.0492918889721,404.16125355914335,398.0195753589577,399.98095703125,30657700
2024-02-02,MSFT,400.01066704989324,408.7674904401441,399.7630192269887,407.3509521484375,28245000
2024-02-05,MSFT,406.0433872498531,407.29154202131053,400.18898875911304,401.8333740234375,25352300
2024-02-06,MSFT,402.06124139601184,404.1315737898632,399.1191837351809,401.6748962402344,18382600
2024-02-07,MSFT,403.60656325348486,410.4020057606588,403.5669311328783,410.15435791015625,22340500
2024-02-08,MSFT,410.1543425713037,411.65014520614363,408.6486545795197,410.2137756347656,21225300
2024-02-09,MSFT,411.34304822902254,416.8606491715924,411.18454998916735,416.5931701660156,22032800
2024-02-12,MSFT,416.6031191844753,416.7814183822025,410.8477855354943,411.3529968261719,21202900
2024-02-13,MSFT,401.13007987504017,406.21181854248556,399.5946753127585,402.4971008300781,27824900
2024-02-14,MSFT,404.97813565927675,406.73471379055,401.50465451788693,406.3873596191406,20401200
2024-02-15,MSFT,405.0476293953427,406.03011869599004,401.22679392364836,403.4795837402344,21825500
2024-02-16,MSFT,404.86894895397035,405.19646556123695,400.38320711756694,400.9985046386719,22281100
2024-02-20,MSFT,400.1847314590158,401.4252604899609,394.9943773768075,399.7381591796875,24307900
2024-02-21,MSFT,397.1380318118269,399.24196429062215,394.21037106162225,399.1327819824219,18631100
2024-02-22,MSFT,407.08210687109107,409.70208857639847,405.47438600636866,408.5310363769531,27009900
2024-02-23,MSFT,412.5205590554713,412.7090915973696,405.87131159465224,407.2309265136719,16295900
2024-02-26,MSFT,408.34246112673543,409.0371695148512,404.27351975281573,404.4521789550781,16193500
2024-02-27,MSFT,404.89872387010075,405.2262404801438,400.7901076502163,404.3926086425781,14835800
2024-02-28,MSFT,405.0872739909664,406.1987830728558,402.24895832016676,404.6307678222656,13183100
2024-02-29,MSFT,405.5438650287684,411.06173606105705,402.84447248671415,410.5059814453125,31947300
2024-03-01,MSFT,408.153876143975,412.71902889421233,407.76684684717014,412.3518371582031,17800300
2024-03-04,MSFT,410.307447886493,414.18782621068357,409.19593875466035,411.7762451171875,17596000
2024-03-05,MSFT,410.8235170993726,411.1113283199567,397.60446252322527,399.5992126464844,26919200
2024-03-06,MSFT,399.91679432847235,402.0902036474927,395.37150921419715,399.04345703125,22344100
2024-03-07,MSFT,403.04293193355477,406.6752047214003,399.1923248157397,406.0400695800781,18718500
2024-03-08,MSFT,404.8689575439801,407.3103404061873,401.2664565057241,403.14215087890625,17971700
2024-03-11,MSFT,400.700826521959,402.6062622273282,398.21976836345937,401.4550476074219,16120800
2024-03-12,MSFT,404.5315189350478,412.4212950799544,403.70782104780903,412.13348388671875,22457000
2024-03-13,MSFT,414.93213401612815,415.0115145438447,408.33252598364385,411.9548645019531,17115900
2024-03-14,MSFT,417.05592096351893,424.5785058716351,414.8229687362819,421.9981994628906,34157300
2024-03-15,MSFT,416.1131423873529,419.39806083838096,409.6623914264508,413.264892578125,45049800
2024-03-18,MSFT,411.111304092611,417.54221722990445,410.6448639845401,414.1580505371094,20106000
2024-03-19,MSFT,414.6641794557911,418.4751112612702,412.40145573236146,418.2170715332031,19837900
2024-03-20,MSFT,418.8026102027015,422.73259778034867,417.4727666861834,422.0081481933594,17860100
2024-03-21,MSFT,426.57326646256405,427.55578606152034,423.9235133811952,426.11676025390625,21296200
2024-03-22,MSFT,426.44426419825527,426.6030252593982,422.8417631107263,425.49151611328125,17636500
2024-03-25,MSFT,422.0180389961963,424.1716107025241,418.41553787360243,419.65606689453125,18060500
2024-03-26,MSFT,422.3851872487767,422.76231287812396,418.15748537548563,418.4552001953125,16725600
2024-03-27,MSFT,421.2241115258407,421.23404544961727,415.83526074059097,418.2369079589844,16705000
2024-03-28,MSFT,417.7704594727013,418.6735682140503,415.94440442920035,417.53228759765625,21871200
2023-10-02,AMZN,127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,48029700
2023-10-03,AMZN,128.05999755859375,128.52000427246094,124.25,124.72000122070312,51565000
2023-10-04,AMZN,126.05999755859375,127.36000061035156,125.68000030517578,127.0,44203900
2023-10-05,AMZN,126.70999908447266,126.7300033569336,124.33000183105469,125.95999908447266,39660600
2023-10-06,AMZN,124.16000366210938,128.4499969482422,124.12999725341797,127.95999908447266,46795900
2023-10-09,AMZN,126.22000122070312,128.7899932861328,124.76000213623047,128.25999450683594,38773700
2023-10-10,AMZN,128.82000732421875,130.74000549316406,128.0500030517578,129.47999572753906,42178600
2023-10-11,AMZN,129.74000549316406,132.0500030517578,129.61000061035156,131.8300018310547,40741800
2023-10-12,AMZN,132.1699981689453,134.47999572753906,131.22999572753906,132.3300018310547,55528600
2023-10-13,AMZN,132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,45786600
2023-10-16,AMZN,130.69000244140625,133.07000732421875,130.42999267578125,132.5500030517578,42832900
2023-10-17,AMZN,130.38999938964844,132.5800018310547,128.7100067138672,131.47000122070312,49344600
2023-10-18,AMZN,129.89999389648438,130.6699981689453,127.51000213623047,128.1300048828125,42699500
2023-10-19,AMZN,130.57000732421875,132.24000549316406,127.47000122070312,128.39999389648438,60961400
2023-10-20,AMZN,128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,56343300
2023-10-23,AMZN,124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,48260000
2023-10-24,AMZN,127.73999786376953,128.8000030517578,126.33999633789062,128.55999755859375,46477400
2023-10-25,AMZN,126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,74577500
2023-10-26,AMZN,120.62999725341797,121.63999938964844,118.3499984741211,119.56999969482422,100419500
2023-10-27,AMZN,126.19999694824219,130.02000427246094,125.5199966430664,127.73999786376953,125309300
2023-10-30,AMZN,129.72000122070312,133.0,128.55999755859375,132.7100067138672,72485500
2023-10-31,AMZN,132.75,133.57000732421875,131.7100067138672,133.08999633789062,51589400
2023-11-01,AMZN,133.9600067138672,137.35000610351562,133.7100067138672,137.0,61529400
2023-11-02,AMZN,138.72999572753906,138.80999755859375,136.47000122070312,138.07000732421875,52236700
2023-11-03,AMZN,138.99000549316406,139.49000549316406,137.4499969482422,138.60000610351562,44007200
2023-11-06,AMZN,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,44970400
2023-11-07,AMZN,140.5500030517578,143.3699951171875,140.5,142.7100067138672,53553500
2023-11-08,AMZN,142.97000122070312,143.1199951171875,141.22000122070312,142.0800018310547,44521700
2023-11-09,AMZN,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,36235400
2023-11-10,AMZN,140.4600067138672,143.64999389648438,139.91000366210938,143.55999755859375,49287800
2023-11-13,AMZN,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600
2023-11-14,AMZN,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600
2023-11-15,AMZN,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700
2023-11-16,AMZN,140.91000366210938,143.32000732421875,139.52000427246094,142.8300018310547,49653500
2023-11-17,AMZN,142.66000366210938,145.22999572753906,142.5399932861328,145.17999267578125,49636700
2023-11-20,AMZN,145.1300048828125,146.6300048828125,144.72999572753906,146.1300048828125,41951200
2023-11-21,AMZN,143.91000366210938,144.0500030517578,141.5,143.89999389648438,71226000
2023-11-22,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,45669100
2023-11-24,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,22378400
2023-11-27,AMZN,147.52999877929688,149.25999450683594,146.8800048828125,147.72999572753906,53762400
2023-11-28,AMZN,146.97999572753906,147.60000610351562,145.52999877929688,147.02999877929688,42711700
2023-11-29,AMZN,147.85000610351562,148.5399932861328,145.97000122070312,146.32000732421875,40610900
2023-11-30,AMZN,144.75999450683594,146.92999267578125,144.3300018310547,146.08999633789062,65814000
2023-12-01,AMZN,146.0,147.25,145.5500030517578,147.02999877929688,39924600
2023-12-04,AMZN,145.25,145.35000610351562,142.80999755859375,144.83999633789062,48294200
2023-12-05,AMZN,143.5500030517578,148.57000732421875,143.1300048828125,146.8800048828125,46822400
2023-12-06,AMZN,147.5800018310547,147.85000610351562,144.27999877929688,144.52000427246094,39679000
2023-12-07,AMZN,146.14999389648438,147.9199981689453,145.33999633789062,146.8800048828125,52352800
2023-12-08,AMZN,145.47999572753906,147.83999633789062,145.39999389648438,147.4199981689453,41858000
2023-12-11,AMZN,145.66000366210938,146.19000244140625,143.63999938964844,145.88999938964844,50907300
2023-12-12,AMZN,145.52000427246094,147.5,145.3000030517578,147.47999572753906,44944300
2023-12-13,AMZN,148.1199951171875,149.4600067138672,146.82000732421875,148.83999633789062,52766200
2023-12-14,AMZN,149.92999267578125,150.5399932861328,145.52000427246094,147.4199981689453,58400800
2023-12-15,AMZN,148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,110039100
2023-12-18,AMZN,150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,62512800
2023-12-19,AMZN,154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,43171300
2023-12-20,AMZN,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,50322100
2023-12-21,AMZN,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,36305700
2023-12-22,AMZN,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,29480100
2023-12-26,AMZN,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,25067200
2023-12-27,AMZN,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,31434700
2023-12-28,AMZN,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,27057000
2023-12-29,AMZN,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,39789000
2024-01-02,AMZN,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,47339400
2024-01-03,AMZN,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,49425500
2024-01-04,AMZN,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,56039800
2024-01-05,AMZN,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,45124800
2024-01-08,AMZN,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,46757100
2024-01-09,AMZN,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,43812600
2024-01-10,AMZN,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,44421800
2024-01-11,AMZN,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,49072700
2024-01-12,AMZN,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,40460300
2024-01-16,AMZN,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,41384600
2024-01-17,AMZN,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,34953400
2024-01-18,AMZN,152.77000427246094,153.77999877929688,151.82000732421875,153.5,37850200
2024-01-19,AMZN,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,51033700
2024-01-22,AMZN,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500
2024-01-23,AMZN,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000
2024-01-24,AMZN,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300
2024-01-25,AMZN,156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600
2024-01-26,AMZN,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,51047400
2024-01-29,AMZN,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,45270400
2024-01-30,AMZN,160.6999969482422,161.72999572753906,158.49000549316406,159.0,45207400
2024-01-31,AMZN,157.0,159.00999450683594,154.80999755859375,155.1999969482422,50284400
2024-02-01,AMZN,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,76542400
2024-02-02,AMZN,169.19000244140625,172.5,167.3300018310547,171.80999755859375,117154900
2024-02-05,AMZN,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,55081300
2024-02-06,AMZN,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,42505500
2024-02-07,AMZN,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,47174100
2024-02-08,AMZN,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,42316500
2024-02-09,AMZN,170.89999389648438,175.0,170.5800018310547,174.4499969482422,56986000
2024-02-12,AMZN,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,51050400
2024-02-13,AMZN,167.72999572753906,170.9499969482422,165.75,168.63999938964844,56345100
2024-02-14,AMZN,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,42815500
2024-02-15,AMZN,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,49855200
2024-02-16,AMZN,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,48074600
2024-02-20,AMZN,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,41980300
2024-02-21,AMZN,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,44575600
2024-02-22,AMZN,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,55392400
2024-02-23,AMZN,174.27999877929688,175.75,173.6999969482422,174.99000549316406,59715200
2024-02-26,AMZN,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,44368600
2024-02-27,AMZN,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,31141700
2024-02-28,AMZN,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,28180500
2024-02-29,AMZN,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,53805400
2024-03-01,AMZN,176.75,178.72999572753906,176.07000732421875,178.22000122070312,31956200
2024-03-04,AMZN,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,37381500
2024-03-05,AMZN,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,37228300
2024-03-06,AMZN,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,32090900
2024-03-07,AMZN,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,34063300
2024-03-08,AMZN,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,37853500
2024-03-11,AMZN,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,28484800
2024-03-12,AMZN,173.5,176.75999450683594,171.97999572753906,175.38999938964844,36610600
2024-03-13,AMZN,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,30772600
2024-03-14,AMZN,177.69000244140625,179.52999877929688,176.47000122070312,178.75,43705800
2024-03-15,AMZN,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,72115500
2024-03-18,AMZN,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,31250700
2024-03-19,AMZN,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,26880900
2024-03-20,AMZN,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,29947200
2024-03-21,AMZN,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,32824300
2024-03-22,AMZN,177.75,179.25999450683594,176.75,178.8699951171875,27964100
2024-03-25,AMZN,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,29815500
2024-03-26,AMZN,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,29659000
2024-03-27,AMZN,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600
2024-03-28,AMZN,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600
2023-10-02,TSLA,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,123810400
2023-10-03,TSLA,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,101985300
2023-10-04,TSLA,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,129721600
2023-10-05,TSLA,260.0,263.6000061035156,256.25,260.04998779296875,119159200
2023-10-06,TSLA,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,117947000
2023-10-09,TSLA,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,101377900
2023-10-10,TSLA,257.75,268.94000244140625,257.6499938964844,263.6199951171875,122656000
2023-10-11,TSLA,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,103706300
2023-10-12,TSLA,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,111508100
2023-10-13,TSLA,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,102073800
2023-10-16,TSLA,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,88917200
2023-10-17,TSLA,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,93562900
2023-10-18,TSLA,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,125147800
2023-10-19,TSLA,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,170772700
2023-10-20,TSLA,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,137734000
2023-10-23,TSLA,210.0,216.97999572753906,202.50999450683594,212.0800018310547,150683400
2023-10-24,TSLA,216.5,222.0500030517578,214.11000061035156,216.52000427246094,118231100
2023-10-25,TSLA,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,107065100
2023-10-26,TSLA,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,115112600
2023-10-27,TSLA,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,94881200
2023-10-30,TSLA,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,136448200
2023-10-31,TSLA,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300
2023-11-01,TSLA,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700
2023-11-02,TSLA,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600
2023-11-03,TSLA,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119281000
2023-11-06,TSLA,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800
2023-11-07,TSLA,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100
2023-11-08,TSLA,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800
2023-11-09,TSLA,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500
2023-11-10,TSLA,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000
2023-11-13,TSLA,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600
2023-11-14,TSLA,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600
2023-11-15,TSLA,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000
2023-11-16,TSLA,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800
2023-11-17,TSLA,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800
2023-11-20,TSLA,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100
2023-11-21,TSLA,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000
2023-11-22,TSLA,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600
2023-11-24,TSLA,233.75,238.75,232.3300018310547,235.4499969482422,65125200
2023-11-27,TSLA,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800
2023-11-28,TSLA,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900
2023-11-29,TSLA,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300
2023-11-30,TSLA,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200
2023-12-01,TSLA,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121173500
2023-12-04,TSLA,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800
2023-12-05,TSLA,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100
2023-12-06,TSLA,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200
2023-12-07,TSLA,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300
2023-12-08,TSLA,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,102980100
2023-12-11,TSLA,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900
2023-12-12,TSLA,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300
2023-12-13,TSLA,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300
2023-12-14,TSLA,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200
2023-12-15,TSLA,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135720800
2023-12-18,TSLA,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500
2023-12-19,TSLA,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400
2023-12-20,TSLA,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000
2023-12-21,TSLA,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200
2023-12-22,TSLA,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93249800
2023-12-26,TSLA,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400
2023-12-27,TSLA,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400
2023-12-28,TSLA,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900
2023-12-29,TSLA,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100615300
2024-01-02,TSLA,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200
2024-01-03,TSLA,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600
2024-01-04,TSLA,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300
2024-01-05,TSLA,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92379400
2024-01-08,TSLA,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600
2024-01-09,TSLA,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700
2024-01-10,TSLA,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500
2024-01-11,TSLA,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600
2024-01-12,TSLA,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,122889000
2024-01-16,TSLA,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000
2024-01-17,TSLA,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400
2024-01-18,TSLA,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400
2024-01-19,TSLA,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102095800
2024-01-22,TSLA,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500
2024-01-23,TSLA,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900
2024-01-24,TSLA,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900
2024-01-25,TSLA,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800
2024-01-26,TSLA,185.5,186.77999877929688,182.10000610351562,183.25,107343200
2024-01-29,TSLA,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100
2024-01-30,TSLA,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300
2024-01-31,TSLA,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400
2024-02-01,TSLA,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300
2024-02-02,TSLA,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110505100
2024-02-05,TSLA,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400
2024-02-06,TSLA,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000
